,Unnamed: 0,start,end,duration,round_epochs,loss,accuracy,val_loss,val_accuracy,batch_size,dropout,lr,optimizer,units
1130,27,08/17/21-183434,08/17/21-183445,10.666352033615114,1,2.340179681777954,0.1123666688799858,2.3423213958740234,0.11349999904632567,10,0.2,0.1,Adam_4,250
1131,1334,08/18/21-221235,08/18/21-221242,6.625321626663207,1,2.3819801807403564,0.1123666688799858,2.382618188858032,0.11349999904632567,30,0.4,1.0,Adam_3,250
1132,1481,08/19/21-001135,08/19/21-001141,5.648380517959595,1,2.303837776184082,0.1123666688799858,2.304481506347656,0.11349999904632567,35,0.2,1.0,Adagrad_6,250
1133,1346,08/18/21-221616,08/18/21-221622,6.552500009536742,1,2.610687017440796,0.1123666688799858,2.604369163513184,0.11349999904632567,30,0.4,2.0,Adam_3,250
1134,326,08/18/21-035325,08/18/21-035334,9.375437974929811,1,2.560784816741944,0.1123666688799858,2.554215669631958,0.11349999904632567,15,0.2,1.0,Adam_3,250
1135,477,08/18/21-071949,08/18/21-071959,10.002331972122194,1,2.429180383682251,0.1123666688799858,2.4339468479156494,0.11349999904632567,15,0.4,1.0,RMSprop_10,250
1136,1351,08/18/21-221821,08/18/21-221829,8.211440563201903,1,2.4276340007781982,0.1123666688799858,2.436245441436768,0.11349999904632567,30,0.4,2.0,Nadam_8,250
1137,1141,08/18/21-191451,08/18/21-191501,10.127020359039307,1,2.662860870361328,0.1123666688799858,2.6700847148895264,0.11349999904632567,25,0.5,5.0,AdaBeliefOptimizer_2,250
1138,701,08/18/21-115325,08/18/21-115333,7.279639005661012,1,2.3037045001983643,0.1123666688799858,2.3038864135742188,0.11349999904632567,20,0.3,2.0,Adagrad_6,250
1139,746,08/18/21-125752,08/18/21-125800,8.249604940414429,1,2.3250503540039062,0.1123666688799858,2.324126720428467,0.11349999904632567,20,0.4,0.1,Adam_3,250
1140,1003,08/18/21-170050,08/18/21-170059,9.226845741271973,1,3.4448916912078857,0.1123666688799858,3.417065143585205,0.11349999904632567,25,0.3,5.0,Nadam_8,250
1141,977,08/18/21-165342,08/18/21-165349,6.457433223724365,1,2.3038265705108643,0.1123666688799858,2.303555965423584,0.11349999904632567,25,0.3,1.0,Adagrad_6,250
1142,573,08/18/21-091000,08/18/21-091010,9.987193822860716,1,5.330678462982178,0.1123666688799858,5.34443998336792,0.11349999904632567,15,0.5,5.0,RMSprop_10,250
1143,1119,08/18/21-190815,08/18/21-190822,6.889143705368043,1,2.413481473922729,0.1123666688799858,2.415090799331665,0.11349999904632567,25,0.5,1.0,Adam_4,250
1144,915,08/18/21-154605,08/18/21-154612,6.77966833114624,1,2.6219215393066406,0.1123666688799858,2.6265311241149902,0.11349999904632567,25,0.2,2.0,Adam_4,250
1145,931,08/18/21-155142,08/18/21-155151,9.249613285064695,1,2.70542311668396,0.1123666688799858,2.70025897026062,0.11349999904632567,25,0.2,5.0,Nadam_8,250
1146,1075,08/18/21-180916,08/18/21-180926,9.333644628524778,1,4.136033535003662,0.11238333582878113,4.134781360626222,0.11349999904632567,25,0.4,5.0,Nadam_8,250
