,Unnamed: 0,start,end,duration,round_epochs,loss,accuracy,val_loss,val_accuracy,batch_size,lr,optimizer,units
32,11,08/19/21-091834,08/19/21-091900,26.4183669090271,1,2.2930588722229004,0.11461666971445085,2.2938463687896733,0.11569999903440475,500,0.001,SGD_12,250
33,58,08/19/21-120500,08/19/21-120525,25.2905387878418,1,2.301391839981079,0.1123666688799858,2.3010506629943848,0.11349999904632567,500,2.0,SGD_11,250
34,60,08/19/21-120551,08/19/21-120618,26.67915964126587,1,2.3138484954833984,0.1123666688799858,2.312199115753174,0.11349999904632567,500,5.0,AdaBeliefOptimizer_1,250
35,42,08/19/21-114945,08/19/21-115011,25.44051456451416,1,2.302516222000122,0.1123666688799858,2.302454710006714,0.11349999904632567,500,1.0,Adamax_7,250
36,67,08/19/21-121710,08/19/21-121736,26.32728219032288,1,3.742124795913696,0.1123666688799858,3.723108291625977,0.11349999904632567,500,5.0,Nadam_8,250
37,65,08/19/21-121619,08/19/21-121644,25.214221715927124,1,2.3077645301818848,0.1123666688799858,2.3081116676330566,0.11349999904632567,500,5.0,Adagrad_6,250
38,49,08/19/21-115247,08/19/21-115313,26.73299789428711,1,2.30435848236084,0.1123666688799858,2.304461479187012,0.11349999904632567,500,2.0,AdaBeliefOptimizer_2,250
39,47,08/19/21-115154,08/19/21-115220,25.371503353118896,1,2.3015449047088623,0.1123666688799858,2.3013536930084233,0.11349999904632567,500,1.0,SGD_12,250
40,66,08/19/21-121645,08/19/21-121710,25.448858499526978,1,2.307679414749145,0.1123666688799858,2.307443141937256,0.11349999904632567,500,5.0,Adamax_7,250
41,46,08/19/21-115129,08/19/21-115154,25.30289578437805,1,2.3018872737884517,0.1123666688799858,2.301656723022461,0.11349999904632567,500,1.0,SGD_11,250
42,36,08/19/21-113846,08/19/21-113913,26.97007131576538,1,2.3098790645599365,0.1123666688799858,2.308688163757324,0.11349999904632567,500,1.0,AdaBeliefOptimizer_1,250
43,71,08/19/21-121854,08/19/21-121920,25.15650296211243,1,2.304339408874512,0.1123666688799858,2.304472684860229,0.11349999904632567,500,5.0,SGD_12,250
44,41,08/19/21-114920,08/19/21-114945,25.480674982070926,1,2.3025903701782227,0.1123666688799858,2.3029260635375977,0.11349999904632567,500,1.0,Adagrad_6,250
45,26,08/19/21-105305,08/19/21-105331,26.337014198303226,1,2.302406311035156,0.1123666688799858,2.3020241260528564,0.11349999904632567,500,0.1,Adam_3,250
46,31,08/19/21-111959,08/19/21-112025,26.448002338409424,1,2.3025362491607666,0.1123666688799858,2.3027751445770264,0.11349999904632567,500,0.1,Nadam_8,250
47,32,08/19/21-112025,08/19/21-112051,26.1655011177063,1,2.303677558898926,0.1123666688799858,2.3041250705718994,0.11349999904632567,500,0.1,RMSprop_9,250
48,10,08/19/21-091807,08/19/21-091834,26.559842824935913,1,2.2954785823822017,0.11079999804496764,2.2968885898590092,0.10620000213384627,500,0.001,SGD_11,250
49,33,08/19/21-112052,08/19/21-112117,25.738455772399906,1,2.3048937320709233,0.09929999709129332,2.3040101528167725,0.10320000350475313,500,0.1,RMSprop_10,250
50,45,08/19/21-115103,08/19/21-115129,25.519765138626102,1,2.346551418304444,0.09929999709129332,2.344417095184326,0.10320000350475313,500,1.0,RMSprop_10,250
51,69,08/19/21-121803,08/19/21-121828,25.689613819122314,1,5.0331621170043945,0.09929999709129332,5.006661891937256,0.10320000350475313,500,5.0,RMSprop_10,250
52,50,08/19/21-115314,08/19/21-115339,25.578392028808594,1,2.317317485809326,0.09929999709129332,2.3157789707183842,0.10320000350475313,500,2.0,Adam_3,250
53,53,08/19/21-120251,08/19/21-120316,25.292051315307614,1,2.303687334060669,0.09929999709129332,2.3025281429290767,0.10320000350475313,500,2.0,Adagrad_6,250
54,44,08/19/21-115037,08/19/21-115103,26.251739740371704,1,2.410905361175537,0.09929999709129332,2.405078411102295,0.10320000350475313,500,1.0,RMSprop_9,250
55,68,08/19/21-121737,08/19/21-121803,26.069154977798465,1,4.29154109954834,0.10441666841506958,4.277342796325684,0.10279999673366548,500,5.0,RMSprop_9,250
56,63,08/19/21-120710,08/19/21-120736,25.406085729599,1,2.3288705348968506,0.10441666841506958,2.328562021255493,0.10279999673366548,500,5.0,Adam_4,250
57,59,08/19/21-120526,08/19/21-120551,25.12230587005615,1,2.302952527999878,0.10441666841506958,2.303388357162476,0.10279999673366548,500,2.0,SGD_12,250
58,57,08/19/21-120434,08/19/21-120500,25.91524648666382,1,2.7532875537872314,0.10441666841506958,2.7688772678375244,0.10279999673366548,500,2.0,RMSprop_10,250
59,54,08/19/21-120316,08/19/21-120342,25.456896543502808,1,2.303370475769043,0.10441666841506958,2.303431749343872,0.10279999673366548,500,2.0,Adamax_7,250
60,39,08/19/21-114005,08/19/21-114031,25.4112069606781,1,2.307438373565674,0.10441666841506958,2.3087074756622314,0.10279999673366548,500,1.0,Adam_4,250
61,55,08/19/21-120342,08/19/21-120408,26.15754127502441,1,2.318363904953003,0.10218333452939987,2.3175833225250244,0.10100000351667404,500,2.0,Nadam_8,250
62,62,08/19/21-120644,08/19/21-120710,25.647351026535034,1,2.3120348453521733,0.10218333452939987,2.312451124191284,0.10100000351667404,500,5.0,Adam_3,250
63,27,08/19/21-105331,08/19/21-105357,25.363550662994385,1,2.3048410415649414,0.09915000200271606,2.3043382167816158,0.10090000182390213,500,0.1,Adam_4,250
64,43,08/19/21-115011,08/19/21-115037,26.18856406211853,1,2.3080954551696777,0.09915000200271606,2.30651593208313,0.10090000182390213,500,1.0,Nadam_8,250
65,61,08/19/21-120618,08/19/21-120644,26.634399890899658,1,2.306556701660156,0.09736666828393936,2.3064098358154297,0.0982000008225441,500,5.0,AdaBeliefOptimizer_2,250
66,56,08/19/21-120408,08/19/21-120434,25.920228242874146,1,2.5520799160003658,0.09871666878461838,2.554513931274414,0.09799999743700027,500,2.0,RMSprop_9,250
67,37,08/19/21-113913,08/19/21-113940,26.73043274879456,1,2.306865692138672,0.09871666878461838,2.3057386875152592,0.09799999743700027,500,1.0,AdaBeliefOptimizer_2,250
68,48,08/19/21-115220,08/19/21-115247,26.70337557792664,1,2.307348728179932,0.09871666878461838,2.3065438270568848,0.09799999743700027,500,2.0,AdaBeliefOptimizer_1,250
69,70,08/19/21-121829,08/19/21-121854,25.589990377426147,1,,0.09871666878461838,,0.09799999743700027,500,5.0,SGD_11,250
70,51,08/19/21-115339,08/19/21-115405,25.44288516044617,1,2.312984704971313,0.09751666337251663,2.313323736190796,0.09740000218153,500,2.0,Adam_4,250
71,38,08/19/21-113940,08/19/21-114005,25.540023803710934,1,2.3061344623565674,0.09863333404064177,2.3057692050933842,0.0957999974489212,500,1.0,Adam_3,250
